unit_id,is_defective,iso_risk_score,iso_prediction,risk_tier
UNIT_00190746,1,51.72928589532264,1,Flag
UNIT_00189735,1,85.31419932892157,1,Block
UNIT_00095866,0,60.1205583398004,1,Flag
UNIT_00067681,0,62.288847356153795,1,Flag
UNIT_00194555,1,46.64443915656606,1,Flag
UNIT_00188049,1,45.42860426257073,1,Flag
UNIT_00198092,1,89.62978723495979,1,Block
UNIT_00184226,1,55.0172800643474,1,Flag
UNIT_00185090,1,43.62989314572972,1,Flag
UNIT_00196283,1,46.119874199392186,1,Flag
UNIT_00192128,1,48.28703790607329,1,Flag
UNIT_00199540,1,84.84022310396247,1,Block
UNIT_00095092,0,42.06023333290128,1,Flag
UNIT_00193456,1,88.21385672138447,1,Block
UNIT_00187829,1,80.42018935129776,1,Block
UNIT_00196499,1,89.49158912172274,1,Block
UNIT_00095546,0,42.220753211592076,1,Flag
UNIT_00185761,1,50.24775569758192,1,Flag
UNIT_00014010,0,50.0208147921651,1,Flag
UNIT_00098413,0,48.003688218231204,1,Flag
UNIT_00193159,1,91.53590130644184,1,Block
UNIT_00199526,1,87.89103571843265,1,Block
UNIT_00185088,1,86.78100116788652,1,Block
UNIT_00141415,0,44.92979386560588,1,Flag
UNIT_00191192,1,62.33402089120813,1,Flag
UNIT_00193009,1,55.9820263360363,1,Flag
UNIT_00199655,1,45.75146749043221,1,Flag
UNIT_00196501,1,50.522835834274595,1,Flag
UNIT_00194412,1,51.55197737519394,1,Flag
UNIT_00155505,0,58.21832488523115,1,Flag
UNIT_00185769,1,66.09708716562157,1,Flag
UNIT_00082550,0,42.12626181290945,1,Flag
UNIT_00191367,1,42.97401586085375,1,Flag
UNIT_00191792,1,52.536883845784104,1,Flag
UNIT_00186265,1,87.57641368303177,1,Block
UNIT_00189079,1,46.787947694401886,1,Flag
UNIT_00198497,1,55.69647813300326,1,Flag
UNIT_00191306,1,41.25450288333167,1,Flag
UNIT_00196761,1,44.5713848453248,1,Flag
UNIT_00185351,1,43.48441349902487,1,Flag
UNIT_00193566,1,88.99319523608236,1,Block
UNIT_00014004,0,44.78507995737094,1,Flag
UNIT_00192092,1,89.5057136993035,1,Block
UNIT_00055914,0,48.402191723874175,1,Flag
UNIT_00072429,0,43.22671242291361,1,Flag
UNIT_00193671,1,92.3293316286254,1,Block
UNIT_00199658,1,59.75414248690397,1,Flag
UNIT_00140649,0,47.72969884232148,1,Flag
UNIT_00027081,0,41.726506192388925,1,Flag
UNIT_00195151,1,47.89288125240244,1,Flag
UNIT_00063384,0,60.84982977009741,1,Flag
UNIT_00185973,1,44.04273024064031,1,Flag
UNIT_00056280,0,45.518494032693674,1,Flag
UNIT_00189853,1,89.55738054759418,1,Block
UNIT_00196884,1,41.66819697163243,1,Flag
UNIT_00192051,1,49.325866245346994,1,Flag
UNIT_00196939,1,46.45944433985781,1,Flag
UNIT_00197914,1,81.67449700100272,1,Block
UNIT_00198623,1,45.152265751889196,1,Flag
UNIT_00033358,0,49.00814844014961,1,Flag
UNIT_00195143,1,90.30170275739468,1,Block
UNIT_00199515,1,41.60416201232858,1,Flag
UNIT_00198123,1,91.62025666624443,1,Block
UNIT_00189854,1,90.79582700606065,1,Block
UNIT_00193547,1,48.612756869060036,1,Flag
UNIT_00103563,0,74.83509698876546,1,Block
UNIT_00185267,1,84.28407429680752,1,Block
UNIT_00186425,1,51.97379126822376,1,Flag
UNIT_00196672,1,50.76638641286333,1,Flag
UNIT_00196745,1,50.11786736340307,1,Flag
UNIT_00137675,0,45.94710707612218,1,Flag
UNIT_00186538,1,51.37418127875871,1,Flag
UNIT_00186069,1,90.6305599536504,1,Block
UNIT_00186970,1,88.08846879583498,1,Block
UNIT_00194370,1,52.70188807072098,1,Flag
UNIT_00194792,1,60.79216964252309,1,Flag
UNIT_00189371,1,41.96990950071981,1,Flag
UNIT_00023890,0,61.04527214688511,1,Flag
UNIT_00018136,0,55.988658133386785,1,Flag
UNIT_00186232,1,87.43295962591253,1,Block
UNIT_00184752,1,46.588093148206525,1,Flag
UNIT_00191882,1,61.17162830957328,1,Flag
UNIT_00048768,0,42.96361087193093,1,Flag
UNIT_00184242,1,45.65432348316405,1,Flag
UNIT_00189594,1,43.1877527847302,1,Flag
UNIT_00195827,1,45.3185217449144,1,Flag
UNIT_00138886,0,65.46868665428168,1,Flag
UNIT_00198724,1,46.287497182445954,1,Flag
UNIT_00190305,1,62.67774495090599,1,Flag
UNIT_00088556,0,41.0437304552776,1,Flag
UNIT_00198371,1,42.96012125542808,1,Flag
UNIT_00185425,1,98.34683481560222,1,Block
UNIT_00184407,1,89.88770136261655,1,Block
UNIT_00188224,1,50.34455859558855,1,Flag
UNIT_00186146,1,87.20384460090037,1,Block
UNIT_00199010,1,58.21248171217345,1,Flag
UNIT_00198600,1,51.02448895454523,1,Flag
UNIT_00194387,1,89.45251297476976,1,Block
UNIT_00187507,1,89.86440919239749,1,Block
UNIT_00184548,1,51.55856253718888,1,Flag
UNIT_00184230,1,47.70565637156788,1,Flag
UNIT_00032331,0,58.99709933279979,1,Flag
UNIT_00194198,1,88.270532144474,1,Block
UNIT_00085665,0,42.18192235512313,1,Flag
UNIT_00108671,0,51.07879289460923,1,Flag
UNIT_00195476,1,90.70332865766989,1,Block
UNIT_00199964,1,90.60778602634849,1,Block
UNIT_00193977,1,42.10096885377161,1,Flag
UNIT_00188232,1,87.03833983053724,1,Block
UNIT_00189127,1,51.5251458546211,1,Flag
UNIT_00105100,0,43.11750365391735,1,Flag
UNIT_00189394,1,45.68569592196331,1,Flag
UNIT_00184597,1,56.92164717221566,1,Flag
UNIT_00189228,1,41.75930278451262,1,Flag
UNIT_00177420,0,47.18625199600642,1,Flag
UNIT_00197442,1,50.69566442456774,1,Flag
UNIT_00192681,1,48.366580435997506,1,Flag
UNIT_00067336,0,43.56163454876464,1,Flag
UNIT_00185464,1,77.61058731647272,1,Block
UNIT_00194353,1,61.16968813950305,1,Flag
UNIT_00192265,1,89.22070156452855,1,Block
UNIT_00155771,0,43.19227867010254,1,Flag
UNIT_00002841,0,65.64360236177632,1,Flag
UNIT_00195165,1,82.48421361990407,1,Block
UNIT_00020032,0,47.763956624823706,1,Flag
UNIT_00191452,1,49.277390355609164,1,Flag
UNIT_00198369,1,87.93000641423303,1,Block
UNIT_00185484,1,85.72863875379863,1,Block
UNIT_00188358,1,42.42584767289688,1,Flag
UNIT_00059508,0,52.91681309718549,1,Flag
UNIT_00193887,1,85.35977896485534,1,Block
UNIT_00199581,1,88.27201640149954,1,Block
UNIT_00064198,0,57.68583277353417,1,Flag
UNIT_00178201,0,44.242926104125274,1,Flag
UNIT_00198613,1,42.000208126639876,1,Flag
UNIT_00186657,1,46.27362780373222,1,Flag
UNIT_00198197,1,44.062075028332416,1,Flag
UNIT_00129256,0,44.20624236880244,1,Flag
UNIT_00191173,1,92.33161354180302,1,Block
UNIT_00190467,1,87.55107838271925,1,Block
UNIT_00192428,1,45.96334008010736,1,Flag
UNIT_00191058,1,90.24869787374573,1,Block
UNIT_00192950,1,60.48092862494363,1,Flag
UNIT_00195860,1,45.7466636283206,1,Flag
UNIT_00186286,1,80.49792193318243,1,Block
UNIT_00185960,1,50.21587573903354,1,Flag
UNIT_00184204,1,91.58425434374533,1,Block
UNIT_00190184,1,63.33767619149456,1,Flag
UNIT_00047774,0,43.593502355893555,1,Flag
UNIT_00195065,1,45.21730876998894,1,Flag
UNIT_00194545,1,43.82636441117218,1,Flag
UNIT_00188685,1,50.34103801146186,1,Flag
UNIT_00187714,1,87.72105726193763,1,Block
UNIT_00052716,0,43.67477973576148,1,Flag
UNIT_00177629,0,71.36343084887918,1,Block
UNIT_00186908,1,48.57289808654656,1,Flag
UNIT_00158843,0,41.21459883204146,1,Flag
UNIT_00188210,1,88.32934515146275,1,Block
UNIT_00180824,0,46.481227594675794,1,Flag
UNIT_00184668,1,44.37422365978584,1,Flag
UNIT_00098616,0,47.47481182411947,1,Flag
UNIT_00198088,1,49.45941991557984,1,Flag
UNIT_00028775,0,44.5570998335534,1,Flag
UNIT_00186639,1,42.01643013620099,1,Flag
UNIT_00192557,1,85.85690213509565,1,Block
UNIT_00186993,1,84.46930869480576,1,Block
UNIT_00035817,0,48.727657223132816,1,Flag
UNIT_00187074,1,85.3539979129051,1,Block
UNIT_00191284,1,44.4097962087982,1,Flag
UNIT_00077088,0,50.16473758386048,1,Flag
UNIT_00187032,1,87.03641957302699,1,Block
UNIT_00140131,0,42.23055026145789,1,Flag
UNIT_00092123,0,43.276772035229975,1,Flag
UNIT_00198050,1,84.49527884322328,1,Block
UNIT_00194816,1,85.16405450253856,1,Block
UNIT_00189937,1,88.23423760350562,1,Block
UNIT_00196362,1,49.40791314274169,1,Flag
UNIT_00199074,1,52.19780711063076,1,Flag
UNIT_00168128,0,43.93661336112398,1,Flag
UNIT_00140738,0,45.733915617220084,1,Flag
UNIT_00194047,1,49.38460684888231,1,Flag
UNIT_00197586,1,45.28416214875925,1,Flag
UNIT_00092696,0,57.187187567703546,1,Flag
UNIT_00192442,1,80.5923093050655,1,Block
UNIT_00035369,0,58.89568357148047,1,Flag
UNIT_00044980,0,43.394792375928816,1,Flag
UNIT_00194677,1,92.24307206139392,1,Block
UNIT_00160500,0,41.140752313401926,1,Flag
UNIT_00197029,1,45.971891207711955,1,Flag
UNIT_00190620,1,53.03426446441989,1,Flag
UNIT_00187532,1,55.65149076653203,1,Flag
UNIT_00190932,1,45.71658237980485,1,Flag
UNIT_00198877,1,89.33815634573264,1,Block
UNIT_00197565,1,56.27618399765873,1,Flag
UNIT_00010360,0,50.75766031902771,1,Flag
UNIT_00099267,0,42.27381380927485,1,Flag
UNIT_00189878,1,45.79689536679268,1,Flag
UNIT_00152711,0,47.6476356271869,1,Flag
UNIT_00188635,1,90.42530787045709,1,Block
UNIT_00115796,0,52.38347312516428,1,Flag
UNIT_00190805,1,57.0267805606039,1,Flag
UNIT_00071558,0,45.726551895368324,1,Flag
UNIT_00199900,1,85.95800403718428,1,Block
UNIT_00190514,1,83.9605422970028,1,Block
UNIT_00199569,1,92.25902944710207,1,Block
UNIT_00196458,1,87.70076145554046,1,Block
UNIT_00149639,0,57.41913817702388,1,Flag
UNIT_00194932,1,49.72525681524801,1,Flag
UNIT_00172441,0,41.05791430770411,1,Flag
UNIT_00199385,1,90.47274694964284,1,Block
UNIT_00191775,1,90.88476725440148,1,Block
UNIT_00194799,1,45.434179242423696,1,Flag
UNIT_00045540,0,43.845413593215305,1,Flag
UNIT_00184424,1,49.932612569965414,1,Flag
UNIT_00192415,1,88.58757711578437,1,Block
UNIT_00132588,0,42.042921639096086,1,Flag
UNIT_00177978,0,45.66291094441397,1,Flag
UNIT_00194261,1,85.05146821580169,1,Block
UNIT_00048915,0,57.49774691204333,1,Flag
UNIT_00185361,1,42.84109023459127,1,Flag
UNIT_00191493,1,59.27618296599186,1,Flag
UNIT_00073830,0,41.52382194900259,1,Flag
UNIT_00183617,0,41.24003554862337,1,Flag
UNIT_00187302,1,87.11231298008957,1,Block
UNIT_00185437,1,42.837682732314015,1,Flag
UNIT_00193186,1,43.41911414820655,1,Flag
UNIT_00198726,1,46.20054202142952,1,Flag
UNIT_00044030,0,55.930311612323,1,Flag
UNIT_00199348,1,90.17197452534252,1,Block
UNIT_00008339,0,49.40297282317154,1,Flag
UNIT_00184034,1,44.7073899281128,1,Flag
UNIT_00199213,1,86.32505909337988,1,Block
UNIT_00149678,0,53.15717031329366,1,Flag
UNIT_00064510,0,49.66082749596384,1,Flag
UNIT_00079039,0,51.39140437608164,1,Flag
UNIT_00188104,1,41.80300516806017,1,Flag
UNIT_00191908,1,89.10471595635167,1,Block
UNIT_00193564,1,91.41462158983039,1,Block
UNIT_00035559,0,43.933487158213126,1,Flag
UNIT_00199368,1,58.68360989508734,1,Flag
UNIT_00185877,1,52.69045663435563,1,Flag
UNIT_00194709,1,89.33167919922838,1,Block
UNIT_00198387,1,87.04036324847368,1,Block
UNIT_00127010,0,49.95588459467455,1,Flag
UNIT_00194909,1,91.86880114576464,1,Block
UNIT_00105688,0,43.007542407962696,1,Flag
UNIT_00094459,0,45.585258360624536,1,Flag
UNIT_00084517,0,47.406830504155934,1,Flag
UNIT_00194083,1,49.21269910801891,1,Flag
UNIT_00197885,1,92.54259061199652,1,Block
UNIT_00185025,1,85.9320985349108,1,Block
UNIT_00190161,1,49.45645115184764,1,Flag
UNIT_00192583,1,46.53052998778328,1,Flag
UNIT_00019088,0,52.82852289179885,1,Flag
UNIT_00188345,1,60.187168661939374,1,Flag
UNIT_00186443,1,43.26500331260046,1,Flag
UNIT_00187640,1,90.09338209771104,1,Block
UNIT_00188738,1,89.12588092117193,1,Block
UNIT_00191602,1,47.21207770857926,1,Flag
UNIT_00185495,1,51.77413119891567,1,Flag
UNIT_00186957,1,42.782110390177515,1,Flag
UNIT_00191750,1,57.91114622218153,1,Flag
UNIT_00026970,0,41.70102271101995,1,Flag
UNIT_00138078,0,58.289537477928974,1,Flag
UNIT_00119297,0,41.327848750169395,1,Flag
UNIT_00199975,1,88.95405777802873,1,Block
UNIT_00076009,0,51.11565862582685,1,Flag
UNIT_00190929,1,60.66576709565966,1,Flag
UNIT_00190370,1,46.52192623030926,1,Flag
UNIT_00198206,1,86.63365916699465,1,Block
UNIT_00196744,1,84.01830697218904,1,Block
UNIT_00190502,1,47.87983193281005,1,Flag
UNIT_00192822,1,46.91200719251399,1,Flag
UNIT_00193399,1,45.516406806600074,1,Flag
UNIT_00184861,1,48.176810861462826,1,Flag
UNIT_00132120,0,46.72831612991211,1,Flag
UNIT_00184842,1,87.42381431371103,1,Block
UNIT_00192539,1,87.88460953465751,1,Block
UNIT_00104667,0,46.875117667595745,1,Flag
UNIT_00168883,0,44.46546358912765,1,Flag
UNIT_00061539,0,46.32192547668632,1,Flag
UNIT_00195491,1,88.37867677921375,1,Block
UNIT_00199798,1,45.149927427373505,1,Flag
UNIT_00191332,1,46.207828252288586,1,Flag
UNIT_00059137,0,45.68022441667936,1,Flag
UNIT_00115087,0,46.0025859991654,1,Flag
UNIT_00094318,0,42.63511735953845,1,Flag
UNIT_00187471,1,46.45203934760243,1,Flag
UNIT_00199472,1,45.994857719711185,1,Flag
UNIT_00199002,1,90.0137883482031,1,Block
UNIT_00186907,1,88.11090834269753,1,Block
UNIT_00187338,1,43.43797962365404,1,Flag
UNIT_00192771,1,43.17346848057356,1,Flag
UNIT_00191749,1,89.18804840531429,1,Block
UNIT_00039670,0,48.380901698867696,1,Flag
UNIT_00196757,1,46.4750803810649,1,Flag
UNIT_00188209,1,76.73250704595765,1,Block
UNIT_00185497,1,43.052108797836205,1,Flag
UNIT_00191698,1,86.81650459725032,1,Block
UNIT_00197582,1,86.90442520890325,1,Block
UNIT_00197331,1,83.59377998744931,1,Block
UNIT_00100454,0,42.735977583215956,1,Flag
UNIT_00188601,1,46.534187544192505,1,Flag
UNIT_00189980,1,50.14098454029881,1,Flag
UNIT_00039940,0,51.308204936655315,1,Flag
UNIT_00192985,1,46.392468472437116,1,Flag
UNIT_00190114,1,53.448115857252375,1,Flag
UNIT_00056895,0,72.86183389586289,1,Block
UNIT_00103038,0,43.60526955769392,1,Flag
UNIT_00196579,1,47.14467119347977,1,Flag
UNIT_00099824,0,57.66381649770895,1,Flag
UNIT_00014278,0,46.013454961680054,1,Flag
UNIT_00197583,1,50.95782030744382,1,Flag
UNIT_00177036,0,46.61435363168614,1,Flag
UNIT_00051140,0,46.9037203722567,1,Flag
UNIT_00197039,1,45.49448622489433,1,Flag
UNIT_00008635,0,42.82286774796707,1,Flag
UNIT_00036955,0,41.52844551157322,1,Flag
UNIT_00044757,0,60.21837157059147,1,Flag
UNIT_00108289,0,57.30540580024201,1,Flag
UNIT_00175208,0,42.78286945549928,1,Flag
UNIT_00195856,1,86.14853705950084,1,Block
UNIT_00183091,0,54.9029011772472,1,Flag
UNIT_00031121,0,44.23223347531027,1,Flag
UNIT_00189956,1,49.39288586104294,1,Flag
UNIT_00186014,1,85.79629363673142,1,Block
UNIT_00013835,0,42.437073177457776,1,Flag
UNIT_00138353,0,44.48970366354324,1,Flag
UNIT_00192463,1,88.23490045241118,1,Block
UNIT_00039505,0,60.49737239147906,1,Flag
UNIT_00193108,1,42.173299386137565,1,Flag
UNIT_00197177,1,90.46354381315018,1,Block
UNIT_00192450,1,43.203666637672285,1,Flag
UNIT_00048107,0,60.63397211386881,1,Flag
UNIT_00067445,0,50.69753718551598,1,Flag
UNIT_00191194,1,83.94100898760723,1,Block
UNIT_00169182,0,60.79249351672141,1,Flag
UNIT_00191533,1,47.20185628339,1,Flag
UNIT_00121997,0,45.27013624150222,1,Flag
UNIT_00199943,1,42.86876876193145,1,Flag
UNIT_00191484,1,47.2619000688454,1,Flag
UNIT_00190869,1,85.11556536263066,1,Block
UNIT_00193983,1,42.209218327600865,1,Flag
UNIT_00186330,1,84.39587205161632,1,Block
UNIT_00184531,1,87.97195725384722,1,Block
UNIT_00185815,1,88.16617351846187,1,Block
UNIT_00198388,1,64.18416966252775,1,Flag
UNIT_00186829,1,47.593178879779366,1,Flag
UNIT_00070435,0,69.4592040622513,1,Flag
UNIT_00198045,1,86.9745213116985,1,Block
UNIT_00199191,1,43.56060749560085,1,Flag
UNIT_00051694,0,49.80847533691767,1,Flag
UNIT_00184279,1,54.70601601609661,1,Flag
UNIT_00184196,1,58.009859561008255,1,Flag
UNIT_00191937,1,49.01648373485126,1,Flag
UNIT_00193278,1,46.85919916389135,1,Flag
UNIT_00140672,0,44.36113208205691,1,Flag
UNIT_00190538,1,46.18675801429794,1,Flag
UNIT_00196668,1,44.369486443898815,1,Flag
UNIT_00184615,1,89.93792159982809,1,Block
UNIT_00192116,1,57.57377452104548,1,Flag
UNIT_00196206,1,55.80686331325296,1,Flag
UNIT_00197708,1,50.686825041835625,1,Flag
UNIT_00187091,1,50.068612701303365,1,Flag
UNIT_00188356,1,49.68893607446267,1,Flag
UNIT_00195157,1,42.674113512515326,1,Flag
UNIT_00191148,1,53.129986337025095,1,Flag
UNIT_00191132,1,59.218951814845695,1,Flag
UNIT_00195921,1,47.42910027499628,1,Flag
UNIT_00160436,0,43.496363482606114,1,Flag
UNIT_00197599,1,44.413006891142935,1,Flag
UNIT_00187046,1,83.99387021217666,1,Block
UNIT_00197881,1,41.40911711396988,1,Flag
UNIT_00198918,1,44.84450521927926,1,Flag
UNIT_00121255,0,45.26318353123966,1,Flag
UNIT_00009331,0,42.526959547679596,1,Flag
UNIT_00185578,1,44.413950175003876,1,Flag
UNIT_00188627,1,59.846757844746335,1,Flag
UNIT_00186417,1,90.69167943147752,1,Block
UNIT_00057331,0,42.612553578679325,1,Flag
UNIT_00199850,1,46.91086591866061,1,Flag
UNIT_00135356,0,42.67106828905689,1,Flag
UNIT_00166277,0,44.18000641883932,1,Flag
UNIT_00198409,1,44.47758306026449,1,Flag
UNIT_00153607,0,42.18441130514836,1,Flag
UNIT_00198358,1,44.27260046602419,1,Flag
UNIT_00187931,1,45.22780026635148,1,Flag
UNIT_00199488,1,90.41750726729175,1,Block
UNIT_00092679,0,42.025494537251596,1,Flag
UNIT_00185076,1,42.230800130395934,1,Flag
UNIT_00184889,1,42.272749961134636,1,Flag
UNIT_00145039,0,44.325027017036064,1,Flag
UNIT_00193746,1,49.18267550931833,1,Flag
UNIT_00193971,1,87.13690636278639,1,Block
UNIT_00184001,1,44.282209103656506,1,Flag
UNIT_00197852,1,85.73990094107145,1,Block
UNIT_00116329,0,47.97555063287391,1,Flag
UNIT_00185365,1,48.965087282511995,1,Flag
UNIT_00030047,0,52.5371314706652,1,Flag
UNIT_00081341,0,53.268553309448315,1,Flag
UNIT_00110898,0,46.62198333103999,1,Flag
UNIT_00190385,1,52.90421939958078,1,Flag
UNIT_00193496,1,56.419949349153825,1,Flag
UNIT_00059828,0,64.33113784290455,1,Flag
UNIT_00186190,1,56.39500654411458,1,Flag
UNIT_00187778,1,45.57041988103266,1,Flag
UNIT_00153639,0,42.16580763541763,1,Flag
UNIT_00186270,1,71.1013352593817,1,Block
UNIT_00191688,1,85.11165526980247,1,Block
UNIT_00191166,1,52.056874322110104,1,Flag
UNIT_00193600,1,85.31413847777557,1,Block
UNIT_00190930,1,61.53611021593119,1,Flag
UNIT_00194955,1,45.99450151313556,1,Flag
UNIT_00037581,0,51.33609988952038,1,Flag
UNIT_00189164,1,43.76671388843623,1,Flag
UNIT_00185544,1,60.44729307583212,1,Flag
UNIT_00184031,1,90.95404228850191,1,Block
UNIT_00196824,1,90.79565714575921,1,Block
UNIT_00134192,0,46.33370537130926,1,Flag
UNIT_00198094,1,92.26400612756855,1,Block
UNIT_00192956,1,88.19755266714603,1,Block
UNIT_00026864,0,59.35256820310085,1,Flag
UNIT_00191835,1,94.00417765965794,1,Block
UNIT_00033376,0,48.62659171902658,1,Flag
UNIT_00195819,1,88.24454733267115,1,Block
UNIT_00052710,0,55.795231778878716,1,Flag
UNIT_00198055,1,43.79646305628978,1,Flag
UNIT_00058170,0,42.51609398944496,1,Flag
UNIT_00198955,1,42.67964970920808,1,Flag
UNIT_00197695,1,90.28744022225035,1,Block
UNIT_00001852,0,55.02517180242048,1,Flag
UNIT_00196606,1,86.73668719695749,1,Block
UNIT_00195807,1,49.29841418778086,1,Flag
UNIT_00184361,1,48.653778643599935,1,Flag
UNIT_00198892,1,47.851173964200285,1,Flag
UNIT_00084971,0,42.5232234716165,1,Flag
UNIT_00178993,0,55.23304415985289,1,Flag
UNIT_00157846,0,41.94563620468966,1,Flag
UNIT_00199299,1,51.920178281912754,1,Flag
UNIT_00044138,0,50.27997191293333,1,Flag
UNIT_00197892,1,85.12516348973826,1,Block
UNIT_00191909,1,49.84264052363952,1,Flag
UNIT_00181527,0,50.82575381325299,1,Flag
UNIT_00199014,1,43.65978271961409,1,Flag
UNIT_00047929,0,79.41720628950753,1,Block
UNIT_00188466,1,90.75774371480648,1,Block
UNIT_00193908,1,44.565588998536356,1,Flag
UNIT_00095438,0,43.50553635537365,1,Flag
UNIT_00186827,1,51.71432860593781,1,Flag
UNIT_00188100,1,84.63434716308717,1,Block
UNIT_00188847,1,50.58613747336706,1,Flag
UNIT_00199860,1,50.28303078349169,1,Flag
UNIT_00021311,0,55.3774625032442,1,Flag
UNIT_00077082,0,52.52766706523087,1,Flag
UNIT_00062334,0,50.86381826022191,1,Flag
UNIT_00189516,1,90.43548239897765,1,Block
UNIT_00184495,1,48.62504603977377,1,Flag
UNIT_00184257,1,43.8502267764185,1,Flag
UNIT_00028953,0,42.32436749025713,1,Flag
UNIT_00198683,1,49.25287669580921,1,Flag
UNIT_00159419,0,54.49192612530917,1,Flag
UNIT_00108331,0,46.69392414447229,1,Flag
UNIT_00190183,1,55.23386824197747,1,Flag
UNIT_00192674,1,89.36758440270776,1,Block
UNIT_00184954,1,94.40615680224303,1,Block
UNIT_00098298,0,53.25915897206033,1,Flag
UNIT_00187762,1,42.26263758184073,1,Flag
UNIT_00192332,1,45.7890469038731,1,Flag
UNIT_00190864,1,50.248129703514714,1,Flag
UNIT_00196306,1,90.42222316801461,1,Block
UNIT_00187202,1,91.5826622181628,1,Block
UNIT_00037122,0,46.94325312812696,1,Flag
UNIT_00186497,1,41.1187876394183,1,Flag
UNIT_00193821,1,46.86427860270188,1,Flag
UNIT_00193359,1,43.710147679721324,1,Flag
UNIT_00060079,0,44.77877367433873,1,Flag
UNIT_00190111,1,47.9883558541009,1,Flag
UNIT_00187561,1,86.13023293928265,1,Block
UNIT_00188865,1,88.37026651448969,1,Block
UNIT_00185996,1,49.75722294409883,1,Flag
UNIT_00028646,0,46.04961725910241,1,Flag
UNIT_00180103,0,43.96003670036633,1,Flag
UNIT_00190261,1,43.855558706379426,1,Flag
UNIT_00196427,1,84.82860352817279,1,Block
UNIT_00117385,0,42.375644348167995,1,Flag
UNIT_00185157,1,42.70020491018671,1,Flag
UNIT_00193870,1,53.26407125830603,1,Flag
UNIT_00184236,1,48.49372682062615,1,Flag
UNIT_00172261,0,46.594554232938485,1,Flag
UNIT_00198807,1,49.57235618078152,1,Flag
UNIT_00065236,0,49.534473052242944,1,Flag
UNIT_00198739,1,47.28867355267947,1,Flag
UNIT_00037246,0,42.541345065331356,1,Flag
UNIT_00195224,1,48.682658623066516,1,Flag
UNIT_00198959,1,68.19432202226304,1,Flag
UNIT_00192340,1,53.926097638847224,1,Flag
UNIT_00139564,0,46.80646187313426,1,Flag
UNIT_00195698,1,87.44870742780559,1,Block
UNIT_00192043,1,46.54816331677159,1,Flag
UNIT_00196678,1,87.1816639769578,1,Block
UNIT_00198024,1,51.396826987505186,1,Flag
UNIT_00066736,0,56.42778567080472,1,Flag
UNIT_00002610,0,44.169328136958896,1,Flag
UNIT_00199073,1,41.07353164392502,1,Flag
UNIT_00141914,0,53.182188416902264,1,Flag
UNIT_00133757,0,44.95918785214586,1,Flag
UNIT_00187984,1,86.66172961269513,1,Block
UNIT_00190058,1,48.063443613023125,1,Flag
UNIT_00038661,0,57.09404088157686,1,Flag
UNIT_00196106,1,49.06866609693531,1,Flag
UNIT_00185763,1,87.75276159819262,1,Block
UNIT_00198705,1,42.42812424218446,1,Flag
UNIT_00187840,1,43.917158918931726,1,Flag
UNIT_00193307,1,54.21531371107017,1,Flag
UNIT_00195971,1,46.324754342288,1,Flag
UNIT_00195348,1,44.222820031181506,1,Flag
UNIT_00190697,1,83.16363551829674,1,Block
UNIT_00123003,0,51.35978684602284,1,Flag
UNIT_00185228,1,51.54746271580664,1,Flag
UNIT_00194211,1,86.01320293614123,1,Block
UNIT_00197598,1,52.994591166908066,1,Flag
UNIT_00184190,1,53.035640925712855,1,Flag
UNIT_00187120,1,47.855041394785296,1,Flag
UNIT_00040926,0,41.59853927862149,1,Flag
UNIT_00006651,0,49.9004175068813,1,Flag
UNIT_00196978,1,49.62792391083713,1,Flag
UNIT_00195632,1,47.85661995589426,1,Flag
UNIT_00192307,1,49.407211204341166,1,Flag
UNIT_00197584,1,49.20622373112179,1,Flag
UNIT_00129128,0,47.96637151264098,1,Flag
UNIT_00186948,1,44.37314694532203,1,Flag
UNIT_00127900,0,47.701049909333356,1,Flag
UNIT_00186850,1,45.9863559944362,1,Flag
UNIT_00196122,1,46.635399869707804,1,Flag
UNIT_00189247,1,95.1791258223893,1,Block
UNIT_00185756,1,42.93315258629664,1,Flag
UNIT_00188097,1,64.05381085587888,1,Flag
UNIT_00192387,1,50.12976808951119,1,Flag
UNIT_00018797,0,50.341889322119506,1,Flag
UNIT_00171907,0,50.8806157604916,1,Flag
UNIT_00047340,0,66.27147140168522,1,Flag
UNIT_00189716,1,82.94769671226143,1,Block
UNIT_00094730,0,69.70760344579676,1,Flag
UNIT_00138962,0,47.37181050017561,1,Flag
UNIT_00199755,1,43.76705205055506,1,Flag
UNIT_00141225,0,54.084724480200734,1,Flag
UNIT_00063471,0,62.663775868932575,1,Flag
UNIT_00188615,1,84.32554136100666,1,Block
UNIT_00098654,0,46.33673723324702,1,Flag
UNIT_00184225,1,44.451680515742176,1,Flag
UNIT_00197020,1,46.818952579169114,1,Flag
UNIT_00025651,0,42.042757631440345,1,Flag
UNIT_00187056,1,53.97539734232362,1,Flag
UNIT_00138380,0,44.382668743849926,1,Flag
UNIT_00083384,0,47.64722824699466,1,Flag
UNIT_00199971,1,86.80561217049106,1,Block
UNIT_00188487,1,91.46711059118918,1,Block
UNIT_00196881,1,47.08741297339536,1,Flag
UNIT_00145416,0,48.34411430982136,1,Flag
UNIT_00194012,1,89.76540618538424,1,Block
UNIT_00196605,1,85.15629307789155,1,Block
UNIT_00196590,1,44.37554307071081,1,Flag
UNIT_00195221,1,81.56632615097539,1,Block
UNIT_00187354,1,82.43033471296039,1,Block
